y,x,x1,x2
Tolland,244464.42,248225.98,5/1/20
Tolland,246024.83,255170.63,6/1/20
Tolland,259964.5,265984.64,7/1/20
Tolland,270471.27,272554.97,8/1/20
Tolland,248625.51,265877.65,9/1/20
Tolland,269378.98,280127.77,10/1/20
Tolland,265790.04,273907.54,11/1/20
Tolland,249665.79,263130.66,12/1/20
Tolland,251900,264485.54,1/1/21
Tolland,239950,243087.08,2/1/21
Tolland,235000,243584.9,3/1/21
Tolland,245000,257185.44,4/1/21
Tolland,274375,278736.55,5/1/21
Tolland,285000,294781.68,6/1/21
Tolland,275500,312040.85,7/1/21
Tolland,285000,300983.17,8/1/21
Tolland,264900,288800.15,9/1/21
Tolland,295000,317529.7,10/1/21
Windham,154869.17,176613.38,1/1/01
Windham,173766.78,173352.23,2/1/01
Windham,158025.11,167094.61,3/1/01
Windham,157416.73,157114.1,4/1/01
Windham,177949.35,185867.17,5/1/01
Windham,171105.14,188555.35,6/1/01
Windham,178633.77,201654.83,7/1/01
Windham,174907.48,186075.5,8/1/01
Windham,182360.06,189539.37,9/1/01
Windham,172626.08,187451.84,10/1/01
Windham,187074.96,187117.95,11/1/01
Windham,182512.15,179037.49,12/1/01
Windham,179495.9,189558.12,1/1/02
Windham,164675.14,180852.41,2/1/02
Windham,173657.42,184759.39,3/1/02
Windham,169166.28,173901.38,4/1/02
Windham,173657.42,192673.59,5/1/02
Windham,190124.93,205039.92,6/1/02
Windham,194616.07,217520.01,7/1/02
Windham,194541.22,213742.17,8/1/02
Windham,192669.91,210496.8,9/1/02
Windham,190124.93,209285.1,10/1/02
Windham,194616.07,204998.33,11/1/02
Windham,196113.12,205634.6,12/1/02
Windham,196097.93,223102.06,1/1/03
Windham,204146.73,205534.06,2/1/03
Windham,186219.86,196342.16,3/1/03
Windham,197561.35,205823.38,4/1/03
Windham,204805.26,226203.98,5/1/03
Windham,219512.61,237394.68,6/1/03
Windham,219512.61,243166.66,7/1/03
Windham,215122.36,234449.05,8/1/03
Windham,219366.27,220099.97,9/1/03
Windham,220976.03,236696.54,10/1/03
Windham,222439.44,236222.49,11/1/03
Windham,221890.66,238041.98,12/1/03
Windham,206682.13,216232.83,1/1/04
Windham,206682.13,211365.68,2/1/04
Windham,220936.07,235526.96,3/1/04
Windham,224855.9,233059.63,4/1/04
Windham,243742.37,247089.01,5/1/04
Windham,249443.95,269447.6,6/1/04
Windham,242174.44,263022.72,7/1/04
Windham,242174.44,256702.03,8/1/04
Windham,256570.92,266920.1,9/1/04
Windham,263697.89,287322.23,10/1/04
Windham,256570.92,279632.08,11/1/04
Windham,267475.18,276823.55,12/1/04
Windham,263385.15,277047.28,1/1/05
Windham,234357.63,249514.91,2/1/05
Windham,248216.37,270251.96,3/1/05
Windham,260627.19,293720.86,4/1/05
Windham,275795.97,288327.97,5/1/05
Windham,262006.17,275772.73,6/1/05
Windham,283311.41,296157.28,7/1/05
Windham,273038.01,298736.7,8/1/05
Windham,275795.97,293100.29,9/1/05
Windham,282621.92,297431.63,10/1/05
Windham,274761.74,297098.62,11/1/05
Windham,275658.07,307516.14,12/1/05
Windham,261843.23,275646.37,1/1/06
Windham,279210.38,301472.18,2/1/06
Windham,254428.79,262796.72,3/1/06
Windham,273866.64,294746.58,4/1/06
Windham,280546.32,293647.79,5/1/06
Windham,281882.25,325965.49,6/1/06
Windham,278542.41,296954.71,7/1/06
Windham,289296.69,284502.4,8/1/06
Windham,265851.03,273761.88,9/1/06
Windham,272463.91,286267.37,10/1/06
Windham,277206.48,276580.55,11/1/06
Windham,281882.25,285061.3,12/1/06
Windham,270120.5,257140.37,1/1/07
Windham,266224.53,267978.35,2/1/07
Windham,253237.97,276143.1,3/1/07
Windham,271419.16,285299.94,4/1/07
Windham,262231.17,261306.66,5/1/07
Windham,276367.04,273780.55,6/1/07
Windham,266224.53,278297.93,7/1/07
Windham,255835.28,281418.23,8/1/07
Windham,272717.81,279176.44,9/1/07
Windham,266224.53,285582.99,10/1/07
Windham,251289.99,267951.04,11/1/07
Windham,263951.88,276598.23,12/1/07
Windham,223416.76,238208.27,1/1/08
Windham,230171.8,229550.79,2/1/08
Windham,225168.07,237855.4,3/1/08
Windham,231422.74,243371.12,4/1/08
Windham,206404.06,220135.35,5/1/08
Windham,240179.27,251173.22,6/1/08
Windham,228232.86,262049.02,7/1/08
Windham,227669.94,226771.69,8/1/08
Windham,212346,228112.16,9/1/08
Windham,221415.27,217720.98,10/1/08
Windham,215786.07,232348.93,11/1/08
Windham,207498.63,235151.38,12/1/08
Windham,190439.28,239189.81,1/1/09
Windham,190801.33,207434.87,2/1/09
Windham,209577.33,216053.23,3/1/09
Windham,204557.51,204289.42,4/1/09
Windham,206126.2,217156.11,5/1/09
Windham,212651.97,207972.34,6/1/09
Windham,219616.96,228747.7,7/1/09
Windham,200165.17,210125.79,8/1/09
Windham,200792.65,203420.96,9/1/09
Windham,197027.79,221112.32,10/1/09
Windham,208887.1,219648.92,11/1/09
Windham,217734.53,244280.54,12/1/09
Windham,185211.99,191381.43,1/1/10
Windham,206140.94,227827.65,2/1/10
Windham,189780.55,205493.48,3/1/10
Windham,187064.11,204200.33,4/1/10
Windham,212067.72,230903.77,5/1/10
Windham,191941.36,205200.9,6/1/10
Windham,185211.99,199759.25,7/1/10
Windham,186446.73,190045.37,8/1/10
Windham,177803.51,182450.18,9/1/10
Windham,203733.18,217068.78,10/1/10
Windham,179038.25,196890.51,11/1/10
Windham,180273,179409.91,12/1/10
Windham,173588.19,171186.97,1/1/11
Windham,162813.75,169849.33,2/1/11
Windham,152637.89,190115.64,3/1/11
Windham,164908.78,179393.35,4/1/11
Windham,172391.03,185730.52,5/1/11
Windham,174785.35,178628.83,6/1/11
Windham,169517.84,168199.94,7/1/11
Windham,184362.63,194922.02,8/1/11
Windham,191425.87,201098.32,9/1/11
Windham,181968.31,178778.98,10/1/11
Windham,177179.67,178210.02,11/1/11
Windham,179573.99,178974.36,12/1/11
Windham,158334.02,173811.56,1/1/12
Windham,162380.34,173794.21,2/1/12
Windham,141327.78,166205.74,3/1/12
Windham,140741.35,150251.78,4/1/12
Windham,170062.47,176506.75,5/1/12
Windham,166133.44,176511.9,6/1/12
Windham,175340.27,180404.1,7/1/12
Windham,183491.54,181978.14,8/1/12
Windham,175926.69,173569.88,9/1/12
Windham,175926.69,187196.12,10/1/12
Windham,175926.69,182551.46,11/1/12
Windham,146605.58,157493.61,12/1/12
Windham,156046.43,171650.05,1/1/13
Windham,164137.72,177875.11,2/1/13
Windham,161825.92,178664.24,3/1/13
Windham,154312.58,164752.59,4/1/13
Windham,173384.92,176483.82,5/1/13
Windham,184943.91,200870.07,6/1/13
Windham,173327.12,197716.17,7/1/13
Windham,179106.62,184020.5,8/1/13
Windham,173327.12,181035.07,9/1/13
Windham,173269.33,192054.17,10/1/13
Windham,173384.92,181011.59,11/1/13
Windham,153156.68,168230.64,12/1/13
Windham,156978.2,161307.2,1/1/14
Windham,151859.34,160458.11,2/1/14
Windham,164883.99,177669.48,3/1/14
Windham,156921.32,168444.12,4/1/14
Windham,176316.09,191715.77,5/1/14
Windham,163234.58,176860.7,6/1/14
Windham,168922.19,182752.89,7/1/14
Windham,175178.57,179236.07,8/1/14
Windham,163575.83,172768.28,9/1/14
Windham,147878.01,149123.18,10/1/14
Windham,164940.86,177361.48,11/1/14
Windham,154589.4,173725.34,12/1/14
Windham,147585.48,163249.34,1/1/15
Windham,153379.83,162788.96,2/1/15
Windham,166275.1,175085.02,3/1/15
Windham,159060.56,174924.2,4/1/15
Windham,162355.39,187531,5/1/15
Windham,194849.19,205193.39,6/1/15
Windham,174171.32,188155.02,7/1/15
Windham,187464.24,195740.16,8/1/15
Windham,174846.19,194234.16,9/1/15
Windham,187464.24,199223.42,10/1/15
Windham,159060.56,174564.43,11/1/15
Windham,172410.29,178106.94,12/1/15
Windham,161277.15,167217.94,1/1/16
Windham,162679.56,175591.96,2/1/16
Windham,150338.35,162548.5,3/1/16
Windham,151460.28,171052.71,4/1/16
Windham,177264.63,186866.99,5/1/16
Windham,178386.55,187814.51,6/1/16
Windham,201947.04,207469.5,7/1/16
Windham,190727.76,200194.31,8/1/16
Windham,182874.27,177866.9,9/1/16
Windham,185118.12,197840.72,10/1/16
Windham,173898.84,174537.64,11/1/16
Windham,163801.49,173444.71,12/1/16
Windham,168062.67,178900.78,1/1/17
Windham,185088.63,188467.93,2/1/17
Windham,163668.87,173313.23,3/1/17
Windham,164657.48,171954.24,4/1/17
Windham,175751.81,189953.32,5/1/17
Windham,192228.54,202785.46,6/1/17
Windham,181518.67,241171.89,7/1/17
Windham,190031.65,205956.37,8/1/17
Windham,192338.39,202449.62,9/1/17
Windham,209803.72,216631.22,10/1/17
Windham,164767.32,195024.04,11/1/17
Windham,194974.67,198371.08,12/1/17
Windham,174256.37,182595.54,1/1/18
Windham,176937.23,183485.54,2/1/18
Windham,176937.23,194863.35,3/1/18
Windham,171575.5,193581.45,4/1/18
Windham,187660.7,203015.64,5/1/18
Windham,209107.64,210990.52,6/1/18
Windham,187660.7,204008.21,7/1/18
Windham,192968.82,199059.47,8/1/18
Windham,204764.63,204748.73,9/1/18
Windham,177098.08,189966.22,10/1/18
Windham,188733.05,194417.39,11/1/18
Windham,182298.97,190801.22,12/1/18
Windham,181371.48,203623.05,1/1/19
Windham,169100.99,171431.13,2/1/19
Windham,154723.99,165127.23,3/1/19
Windham,178948.98,181467.93,4/1/19
Windham,189534.25,196388.39,5/1/19
Windham,210652.13,209820.33,6/1/19
Windham,203805.93,213647.97,7/1/19
Windham,194853.22,206768.11,8/1/19
Windham,194853.22,205086.43,9/1/19
Windham,194853.22,206254.64,10/1/19
Windham,192746.69,204111.25,11/1/19
Windham,197223.05,203438.15,12/1/19
Windham,193751.05,203857.38,1/1/20
Windham,186209.07,196134.54,2/1/20
Windham,203820.91,203507.93,3/1/20
Windham,222618.66,219957.46,4/1/20
Windham,226311.63,228904.26,5/1/20
Windham,200252.77,218531.05,6/1/20
Windham,229900.58,228918.23,7/1/20
Windham,234061.68,259246.9,8/1/20
Windham,236142.22,246098.99,9/1/20
Windham,230940.85,246758.87,10/1/20
Windham,239263.05,257416.57,11/1/20
Windham,220538.11,243429.39,12/1/20
Windham,205000,218907.43,1/1/21
Windham,227000,241992.44,2/1/21
Windham,225000,234705.14,3/1/21
Windham,231000,241785.05,4/1/21
Windham,216800,234193.64,5/1/21
Windham,245500,255984.24,6/1/21
Windham,259950,273981.86,7/1/21
Windham,250000,263424.27,8/1/21
Windham,250000,272642.6,9/1/21
Windham,250000,265434.49,10/1/21
