Date,Median Sale Price,Average Sale Price,County
11/01/2007 12:00:00 AM,314274.81,419274.43,New London
12/01/2007 12:00:00 AM,305184.22,355342.25,New London
01/01/2008 12:00:00 AM,282711.02,329799.29,New London
02/01/2008 12:00:00 AM,260194.21,312853.87,New London
03/01/2008 12:00:00 AM,273954.48,300529.73,New London
04/01/2008 12:00:00 AM,282585.93,312858.97,New London
05/01/2008 12:00:00 AM,293969.42,333737.55,New London
06/01/2008 12:00:00 AM,291417.52,402051.20,New London
07/01/2008 12:00:00 AM,294907.62,333550.30,New London
08/01/2008 12:00:00 AM,272641.00,356652.85,New London
09/01/2008 12:00:00 AM,270201.68,319833.87,New London
10/01/2008 12:00:00 AM,268825.66,305335.23,New London
11/01/2008 12:00:00 AM,237552.31,284545.42,New London
12/01/2008 12:00:00 AM,239241.07,295629.47,New London
01/01/2009 12:00:00 AM,232166.50,270978.45,New London
02/01/2009 12:00:00 AM,238441.27,276516.42,New London
03/01/2009 12:00:00 AM,232166.50,313762.64,New London
04/01/2009 12:00:00 AM,260402.97,309672.58,New London
05/01/2009 12:00:00 AM,258457.79,300712.41,New London
06/01/2009 12:00:00 AM,252245.77,295982.85,New London
07/01/2009 12:00:00 AM,269815.12,298654.19,New London
08/01/2009 12:00:00 AM,249108.38,290475.63,New London
09/01/2009 12:00:00 AM,250990.81,293136.84,New London
10/01/2009 12:00:00 AM,250300.59,306110.01,New London
11/01/2009 12:00:00 AM,251618.29,285718.76,New London
12/01/2009 12:00:00 AM,237186.32,268118.78,New London
01/01/2010 12:00:00 AM,234601.85,252200.33,New London
02/01/2010 12:00:00 AM,240158.21,301180.06,New London
03/01/2010 12:00:00 AM,269174.75,328459.68,New London
04/01/2010 12:00:00 AM,246949.32,291594.55,New London
05/01/2010 12:00:00 AM,259296.78,292753.82,New London
06/01/2010 12:00:00 AM,246949.32,304924.23,New London
07/01/2010 12:00:00 AM,222254.38,291063.89,New London
08/01/2010 12:00:00 AM,264853.14,322043.89,New London
09/01/2010 12:00:00 AM,259296.78,294412.99,New London
10/01/2010 12:00:00 AM,280287.47,313798.57,New London
11/01/2010 12:00:00 AM,231514.98,300978.03,New London
12/01/2010 12:00:00 AM,244479.82,337301.50,New London
01/01/2011 12:00:00 AM,233446.18,287804.51,New London
02/01/2011 12:00:00 AM,227460.38,278217.30,New London
03/01/2011 12:00:00 AM,203517.19,257098.21,New London
04/01/2011 12:00:00 AM,215488.79,238012.47,New London
05/01/2011 12:00:00 AM,215488.79,273177.80,New London
06/01/2011 12:00:00 AM,224467.48,337091.18,New London
07/01/2011 12:00:00 AM,219080.26,350711.23,New London
08/01/2011 12:00:00 AM,244220.62,287546.73,New London
09/01/2011 12:00:00 AM,232189.17,280851.34,New London
10/01/2011 12:00:00 AM,211897.31,277645.56,New London
11/01/2011 12:00:00 AM,218481.68,260937.52,New London
12/01/2011 12:00:00 AM,227460.38,266529.96,New London
01/01/2012 12:00:00 AM,205247.81,257275.04,New London
02/01/2012 12:00:00 AM,213311.11,239216.59,New London
03/01/2012 12:00:00 AM,232809.65,272104.51,New London
04/01/2012 12:00:00 AM,246531.94,302212.07,New London
05/01/2012 12:00:00 AM,258025.81,298303.97,New London
06/01/2012 12:00:00 AM,231343.60,277835.00,New London
07/01/2012 12:00:00 AM,263890.04,303746.32,New London
08/01/2012 12:00:00 AM,220494.79,277310.63,New London
09/01/2012 12:00:00 AM,240433.14,259836.28,New London
10/01/2012 12:00:00 AM,223639.18,274436.77,New London
11/01/2012 12:00:00 AM,228704.70,279927.67,New London
12/01/2012 12:00:00 AM,199383.58,262464.42,New London
01/01/2013 12:00:00 AM,184943.91,213177.34,New London
02/01/2013 12:00:00 AM,184943.91,221084.23,New London
03/01/2013 12:00:00 AM,213841.40,292776.50,New London
04/01/2013 12:00:00 AM,208061.90,254926.20,New London
05/01/2013 12:00:00 AM,221354.74,252984.01,New London
06/01/2013 12:00:00 AM,233722.87,259726.79,New London
07/01/2013 12:00:00 AM,231179.89,280155.06,New London
08/01/2013 12:00:00 AM,242160.94,284284.74,New London
09/01/2013 12:00:00 AM,228290.14,269881.18,New London
10/01/2013 12:00:00 AM,239791.34,270792.01,New London
11/01/2013 12:00:00 AM,202282.40,238754.71,New London
12/01/2013 12:00:00 AM,202282.40,271802.96,New London
01/01/2014 12:00:00 AM,182231.21,261657.63,New London
02/01/2014 12:00:00 AM,179103.02,207470.73,New London
03/01/2014 12:00:00 AM,193378.94,224727.54,New London
04/01/2014 12:00:00 AM,187691.33,228751.76,New London
05/01/2014 12:00:00 AM,216129.40,261940.41,New London
06/01/2014 12:00:00 AM,221817.02,268759.42,New London
07/01/2014 12:00:00 AM,213854.36,256393.98,New London
08/01/2014 12:00:00 AM,222397.16,256405.11,New London
09/01/2014 12:00:00 AM,227504.64,283102.40,New London
10/01/2014 12:00:00 AM,203616.65,265190.60,New London
11/01/2014 12:00:00 AM,214991.88,259285.00,New London
12/01/2014 12:00:00 AM,215560.64,255388.09,New London
01/01/2015 12:00:00 AM,201424.64,247542.29,New London
02/01/2015 12:00:00 AM,176102.77,212730.62,New London
03/01/2015 12:00:00 AM,195985.34,240875.64,New London
04/01/2015 12:00:00 AM,187464.24,241894.81,New London
05/01/2015 12:00:00 AM,225809.19,274445.41,New London
06/01/2015 12:00:00 AM,204506.44,246447.45,New London
07/01/2015 12:00:00 AM,244271.58,278279.69,New London
08/01/2015 12:00:00 AM,214731.76,256928.08,New London
09/01/2015 12:00:00 AM,198825.70,242505.12,New London
10/01/2015 12:00:00 AM,178375.06,225287.48,New London
11/01/2015 12:00:00 AM,201666.07,248725.88,New London
12/01/2015 12:00:00 AM,192008.82,233105.23,New London
01/01/2016 12:00:00 AM,188483.91,223701.32,New London
02/01/2016 12:00:00 AM,200825.11,210322.69,New London
03/01/2016 12:00:00 AM,190615.57,217869.02,New London
04/01/2016 12:00:00 AM,179508.48,219971.98,New London
05/01/2016 12:00:00 AM,209800.54,258701.02,New London
06/01/2016 12:00:00 AM,216532.11,249742.26,New London
07/01/2016 12:00:00 AM,216251.62,241192.17,New London
08/01/2016 12:00:00 AM,231117.17,263181.26,New London
09/01/2016 12:00:00 AM,211146.85,248543.85,New London
10/01/2016 12:00:00 AM,218775.96,282149.38,New London
11/01/2016 12:00:00 AM,191288.73,229158.24,New London
12/01/2016 12:00:00 AM,221861.26,266306.41,New London
01/01/2017 12:00:00 AM,201510.44,217771.98,New London
02/01/2017 12:00:00 AM,205327.00,229535.44,New London
03/01/2017 12:00:00 AM,181134.21,211963.36,New London
04/01/2017 12:00:00 AM,204366.40,234580.74,New London
05/01/2017 12:00:00 AM,208705.28,247006.21,New London
06/01/2017 12:00:00 AM,232157.16,264425.68,New London
07/01/2017 12:00:00 AM,236166.50,254591.11,New London
08/01/2017 12:00:00 AM,221886.66,258435.83,New London
09/01/2017 12:00:00 AM,230564.41,268748.60,New London
10/01/2017 12:00:00 AM,244954.09,297595.76,New London
11/01/2017 12:00:00 AM,209529.11,274265.74,New London
12/01/2017 12:00:00 AM,230674.25,259737.43,New London
01/01/2018 12:00:00 AM,195167.13,215139.39,New London
02/01/2018 12:00:00 AM,198920.34,235443.85,New London
03/01/2018 12:00:00 AM,207499.12,237896.34,New London
04/01/2018 12:00:00 AM,209107.64,251504.69,New London
05/01/2018 12:00:00 AM,225198.20,268146.98,New London
06/01/2018 12:00:00 AM,230554.58,267556.37,New London
07/01/2018 12:00:00 AM,234307.79,281185.07,New London
08/01/2018 12:00:00 AM,233771.62,279538.07,New London
09/01/2018 12:00:00 AM,197848.00,246540.26,New London
10/01/2018 12:00:00 AM,219831.11,254523.38,New London
11/01/2018 12:00:00 AM,215541.72,255319.63,New London
12/01/2018 12:00:00 AM,207499.12,238664.29,New London
01/01/2019 12:00:00 AM,215918.43,249973.44,New London
02/01/2019 12:00:00 AM,210652.13,233200.57,New London
03/01/2019 12:00:00 AM,208150.63,260962.57,New London
04/01/2019 12:00:00 AM,215918.43,252928.78,New London
05/01/2019 12:00:00 AM,226451.03,268073.21,New London
06/01/2019 12:00:00 AM,243303.20,263474.99,New London
07/01/2019 12:00:00 AM,236983.64,280633.19,New London
08/01/2019 12:00:00 AM,231717.34,265494.44,New London
09/01/2019 12:00:00 AM,226451.03,274519.11,New London
10/01/2019 12:00:00 AM,218814.90,264242.98,New London
11/01/2019 12:00:00 AM,218551.58,264811.22,New London
12/01/2019 12:00:00 AM,231717.34,249721.49,New London
01/01/2020 12:00:00 AM,213256.19,247079.12,New London
02/01/2020 12:00:00 AM,207430.66,227008.99,New London
03/01/2020 12:00:00 AM,217937.43,242452.83,New London
04/01/2020 12:00:00 AM,236090.21,269370.41,New London
05/01/2020 12:00:00 AM,240771.44,269338.93,New London
06/01/2020 12:00:00 AM,249665.79,298161.54,New London
07/01/2020 12:00:00 AM,261108.80,302197.94,New London
08/01/2020 12:00:00 AM,262409.15,299341.19,New London
09/01/2020 12:00:00 AM,279209.57,334706.19,New London
10/01/2020 12:00:00 AM,270471.27,344248.87,New London
11/01/2020 12:00:00 AM,270367.24,330238.55,New London
12/01/2020 12:00:00 AM,260068.53,330915.60,New London
01/01/2021 12:00:00 AM,224000.00,278862.16,New London
02/01/2021 12:00:00 AM,250000.00,299058.67,New London
03/01/2021 12:00:00 AM,239000.00,286087.61,New London
04/01/2021 12:00:00 AM,250000.00,297213.28,New London
05/01/2021 12:00:00 AM,263350.00,322130.19,New London
06/01/2021 12:00:00 AM,280000.00,311439.43,New London
07/01/2021 12:00:00 AM,275000.00,325331.67,New London
08/01/2021 12:00:00 AM,285000.00,338057.40,New London
09/01/2021 12:00:00 AM,268500.00,309011.73,New London
10/01/2021 12:00:00 AM,266700.00,329944.70,New London
01/01/2001 12:00:00 AM,214451.78,342552.42,Connecticut
02/01/2001 12:00:00 AM,214451.78,349346.53,Connecticut
03/01/2001 12:00:00 AM,217493.65,337250.78,Connecticut
04/01/2001 12:00:00 AM,220535.52,337112.25,Connecticut
05/01/2001 12:00:00 AM,228140.19,334997.97,Connecticut
06/01/2001 12:00:00 AM,243349.54,374185.15,Connecticut
07/01/2001 12:00:00 AM,243349.54,366500.51,Connecticut
08/01/2001 12:00:00 AM,250954.21,388026.12,Connecticut
09/01/2001 12:00:00 AM,240307.67,341957.62,Connecticut
10/01/2001 12:00:00 AM,233809.48,322144.44,Connecticut
11/01/2001 12:00:00 AM,229661.13,323005.86,Connecticut
12/01/2001 12:00:00 AM,230421.59,332933.98,Connecticut
01/01/2002 12:00:00 AM,231892.53,340677.85,Connecticut
02/01/2002 12:00:00 AM,224482.15,331758.85,Connecticut
03/01/2002 12:00:00 AM,235036.33,360223.70,Connecticut
04/01/2002 12:00:00 AM,232042.24,338631.96,Connecticut
05/01/2002 12:00:00 AM,247012.71,377019.93,Connecticut
06/01/2002 12:00:00 AM,262432.29,413482.61,Connecticut
07/01/2002 12:00:00 AM,267971.36,427428.18,Connecticut
08/01/2002 12:00:00 AM,276953.64,413867.13,Connecticut
09/01/2002 12:00:00 AM,257791.44,375839.74,Connecticut
10/01/2002 12:00:00 AM,259737.60,370760.47,Connecticut
11/01/2002 12:00:00 AM,255994.99,372544.27,Connecticut
12/01/2002 12:00:00 AM,254497.94,360826.61,Connecticut
01/01/2003 12:00:00 AM,251707.79,381792.67,Connecticut
02/01/2003 12:00:00 AM,242927.29,344608.27,Connecticut
03/01/2003 12:00:00 AM,248780.96,353841.08,Connecticut
04/01/2003 12:00:00 AM,263415.13,378225.95,Connecticut
05/01/2003 12:00:00 AM,273659.05,394254.60,Connecticut
06/01/2003 12:00:00 AM,289756.64,424296.42,Connecticut
07/01/2003 12:00:00 AM,303659.11,445299.28,Connecticut
08/01/2003 12:00:00 AM,307317.65,452703.29,Connecticut
09/01/2003 12:00:00 AM,288293.23,413083.16,Connecticut
10/01/2003 12:00:00 AM,276585.89,393052.42,Connecticut
11/01/2003 12:00:00 AM,285293.22,401128.04,Connecticut
12/01/2003 12:00:00 AM,285366.39,399508.19,Connecticut
01/01/2004 12:00:00 AM,277809.29,419330.69,Connecticut
02/01/2004 12:00:00 AM,259421.70,407141.50,Connecticut
03/01/2004 12:00:00 AM,277809.29,400279.31,Connecticut
04/01/2004 12:00:00 AM,289354.98,449061.21,Connecticut
05/01/2004 12:00:00 AM,313444.13,450773.19,Connecticut
06/01/2004 12:00:00 AM,326415.22,474337.92,Connecticut
07/01/2004 12:00:00 AM,336392.98,497344.79,Connecticut
08/01/2004 12:00:00 AM,334967.58,492241.15,Connecticut
09/01/2004 12:00:00 AM,319288.25,460124.49,Connecticut
10/01/2004 12:00:00 AM,313586.67,441950.97,Connecticut
11/01/2004 12:00:00 AM,319288.25,447763.33,Connecticut
12/01/2004 12:00:00 AM,320713.64,449997.67,Connecticut
01/01/2005 12:00:00 AM,313028.43,453930.03,Connecticut
02/01/2005 12:00:00 AM,296480.67,446242.32,Connecticut
03/01/2005 12:00:00 AM,310270.47,444648.86,Connecticut
04/01/2005 12:00:00 AM,321302.31,466345.01,Connecticut
05/01/2005 12:00:00 AM,333713.13,475864.30,Connecticut
06/01/2005 12:00:00 AM,350122.99,506686.63,Connecticut
07/01/2005 12:00:00 AM,365429.66,532368.25,Connecticut
08/01/2005 12:00:00 AM,359899.95,533237.41,Connecticut
09/01/2005 12:00:00 AM,341987.00,481860.24,Connecticut
10/01/2005 12:00:00 AM,338539.55,468672.77,Connecticut
11/01/2005 12:00:00 AM,341987.00,470012.29,Connecticut
12/01/2005 12:00:00 AM,344744.96,484277.97,Connecticut
01/01/2006 12:00:00 AM,327304.04,477667.56,Connecticut
02/01/2006 12:00:00 AM,320624.36,463871.06,Connecticut
03/01/2006 12:00:00 AM,333983.71,483459.62,Connecticut
04/01/2006 12:00:00 AM,332647.78,464063.99,Connecticut
05/01/2006 12:00:00 AM,336655.58,488281.91,Connecticut
06/01/2006 12:00:00 AM,354022.73,514354.45,Connecticut
07/01/2006 12:00:00 AM,354022.73,509351.30,Connecticut
08/01/2006 12:00:00 AM,347209.47,484928.90,Connecticut
09/01/2006 12:00:00 AM,340663.38,460984.08,Connecticut
10/01/2006 12:00:00 AM,332313.79,439036.54,Connecticut
11/01/2006 12:00:00 AM,332647.78,450144.93,Connecticut
12/01/2006 12:00:00 AM,333983.71,469961.12,Connecticut
01/01/2007 12:00:00 AM,323365.41,487193.41,Connecticut
02/01/2007 12:00:00 AM,316872.13,460332.11,Connecticut
03/01/2007 12:00:00 AM,328560.03,491398.84,Connecticut
04/01/2007 12:00:00 AM,333494.93,492017.95,Connecticut
05/01/2007 12:00:00 AM,344014.04,523112.33,Connecticut
06/01/2007 12:00:00 AM,363493.89,551033.75,Connecticut
07/01/2007 12:00:00 AM,357130.47,551415.07,Connecticut
08/01/2007 12:00:00 AM,354533.16,524377.63,Connecticut
09/01/2007 12:00:00 AM,324664.06,468288.16,Connecticut
10/01/2007 12:00:00 AM,324664.06,451311.77,Connecticut
11/01/2007 12:00:00 AM,324664.06,491692.50,Connecticut
12/01/2007 12:00:00 AM,315248.81,452794.37,Connecticut
01/01/2008 12:00:00 AM,290216.62,410239.68,Connecticut
02/01/2008 12:00:00 AM,293343.96,432164.93,Connecticut
03/01/2008 12:00:00 AM,294845.08,418402.69,Connecticut
04/01/2008 12:00:00 AM,300224.09,435543.03,Connecticut
05/01/2008 12:00:00 AM,300224.09,430664.61,Connecticut
06/01/2008 12:00:00 AM,317424.43,473092.24,Connecticut
07/01/2008 12:00:00 AM,324367.11,485942.78,Connecticut
08/01/2008 12:00:00 AM,312608.34,476250.72,Connecticut
09/01/2008 12:00:00 AM,293969.42,406383.41,Connecticut
10/01/2008 12:00:00 AM,281460.09,379110.69,Connecticut
11/01/2008 12:00:00 AM,271765.35,358618.28,Connecticut
12/01/2008 12:00:00 AM,258317.81,343771.40,Connecticut
01/01/2009 12:00:00 AM,245820.40,336442.16,Connecticut
02/01/2009 12:00:00 AM,244716.04,334728.23,Connecticut
03/01/2009 12:00:00 AM,250990.81,350997.21,Connecticut
04/01/2009 12:00:00 AM,250990.81,339754.02,Connecticut
05/01/2009 12:00:00 AM,266402.90,359267.56,Connecticut
06/01/2009 12:00:00 AM,287384.48,398490.06,Connecticut
07/01/2009 12:00:00 AM,289768.89,415977.58,Connecticut
08/01/2009 12:00:00 AM,283619.62,407129.60,Connecticut
09/01/2009 12:00:00 AM,269815.12,383234.80,Connecticut
10/01/2009 12:00:00 AM,269815.12,382426.09,Connecticut
11/01/2009 12:00:00 AM,269815.12,362637.71,Connecticut
12/01/2009 12:00:00 AM,269815.12,388491.58,Connecticut
01/01/2010 12:00:00 AM,248316.18,397664.96,Connecticut
02/01/2010 12:00:00 AM,246949.32,369525.33,Connecticut
03/01/2010 12:00:00 AM,259296.78,374887.16,Connecticut
04/01/2010 12:00:00 AM,261457.59,393752.59,Connecticut
05/01/2010 12:00:00 AM,271520.77,380875.69,Connecticut
06/01/2010 12:00:00 AM,289856.76,421652.01,Connecticut
07/01/2010 12:00:00 AM,283991.71,475261.30,Connecticut
08/01/2010 12:00:00 AM,295968.75,453195.27,Connecticut
09/01/2010 12:00:00 AM,271644.25,405001.38,Connecticut
10/01/2010 12:00:00 AM,280904.85,411486.64,Connecticut
11/01/2010 12:00:00 AM,271644.25,395895.98,Connecticut
12/01/2010 12:00:00 AM,269174.75,426012.38,Connecticut
01/01/2011 12:00:00 AM,249009.26,399894.33,Connecticut
02/01/2011 12:00:00 AM,239431.98,373579.76,Connecticut
03/01/2011 12:00:00 AM,229854.70,356291.93,Connecticut
04/01/2011 12:00:00 AM,250206.42,404780.68,Connecticut
05/01/2011 12:00:00 AM,263375.18,440170.62,Connecticut
06/01/2011 12:00:00 AM,286719.80,474161.10,Connecticut
07/01/2011 12:00:00 AM,271695.44,420747.98,Connecticut
08/01/2011 12:00:00 AM,269360.98,414584.86,Connecticut
09/01/2011 12:00:00 AM,262477.31,392413.52,Connecticut
10/01/2011 12:00:00 AM,230153.99,332481.64,Connecticut
11/01/2011 12:00:00 AM,240629.14,347086.50,Connecticut
12/01/2011 12:00:00 AM,234643.34,337004.60,Connecticut
01/01/2012 12:00:00 AM,212871.30,327026.64,Connecticut
02/01/2012 12:00:00 AM,211112.03,313676.18,Connecticut
03/01/2012 12:00:00 AM,224013.32,329631.09,Connecticut
04/01/2012 12:00:00 AM,234568.92,333069.61,Connecticut
05/01/2012 12:00:00 AM,248643.06,369621.98,Connecticut
06/01/2012 12:00:00 AM,268288.20,422234.38,Connecticut
07/01/2012 12:00:00 AM,269754.26,410161.23,Connecticut
08/01/2012 12:00:00 AM,260632.46,399354.43,Connecticut
09/01/2012 12:00:00 AM,238967.09,368385.14,Connecticut
10/01/2012 12:00:00 AM,240433.14,333878.74,Connecticut
11/01/2012 12:00:00 AM,232444.90,347918.28,Connecticut
12/01/2012 12:00:00 AM,239260.30,413083.87,Connecticut
01/01/2013 12:00:00 AM,212685.50,322310.24,Connecticut
02/01/2013 12:00:00 AM,212685.50,327770.25,Connecticut
03/01/2013 12:00:00 AM,218465.00,335015.09,Connecticut
04/01/2013 12:00:00 AM,233491.69,351469.41,Connecticut
05/01/2013 12:00:00 AM,256320.70,403389.91,Connecticut
06/01/2013 12:00:00 AM,271636.37,436401.37,Connecticut
07/01/2013 12:00:00 AM,277415.87,418069.96,Connecticut
08/01/2013 12:00:00 AM,277415.87,411452.53,Connecticut
09/01/2013 12:00:00 AM,248518.38,354848.41,Connecticut
10/01/2013 12:00:00 AM,242738.88,331514.02,Connecticut
11/01/2013 12:00:00 AM,231179.89,356753.19,Connecticut
12/01/2013 12:00:00 AM,236959.39,375131.15,Connecticut
01/01/2014 12:00:00 AM,212716.84,325352.41,Connecticut
02/01/2014 12:00:00 AM,207427.35,312401.23,Connecticut
03/01/2014 12:00:00 AM,204754.17,315194.82,Connecticut
04/01/2014 12:00:00 AM,222954.54,350882.56,Connecticut
05/01/2014 12:00:00 AM,244567.48,386920.54,Connecticut
06/01/2014 12:00:00 AM,262767.86,406910.26,Connecticut
07/01/2014 12:00:00 AM,264031.64,392500.08,Connecticut
08/01/2014 12:00:00 AM,261630.33,402717.22,Connecticut
09/01/2014 12:00:00 AM,234329.78,342865.75,Connecticut
10/01/2014 12:00:00 AM,229779.68,344060.47,Connecticut
11/01/2014 12:00:00 AM,233590.39,348954.56,Connecticut
12/01/2014 12:00:00 AM,220679.50,348911.95,Connecticut
01/01/2015 12:00:00 AM,210755.25,324290.15,Connecticut
02/01/2015 12:00:00 AM,207346.81,326617.82,Connecticut
03/01/2015 12:00:00 AM,215867.91,316722.74,Connecticut
04/01/2015 12:00:00 AM,220412.50,345025.01,Connecticut
05/01/2015 12:00:00 AM,246742.70,372983.83,Connecticut
06/01/2015 12:00:00 AM,261313.78,400789.11,Connecticut
07/01/2015 12:00:00 AM,263586.08,393154.16,Connecticut
08/01/2015 12:00:00 AM,255633.05,371969.64,Connecticut
09/01/2015 12:00:00 AM,244271.58,343905.76,Connecticut
10/01/2015 12:00:00 AM,227229.38,338168.50,Connecticut
11/01/2015 12:00:00 AM,221548.64,322542.35,Connecticut
12/01/2015 12:00:00 AM,227115.76,319378.50,Connecticut
01/01/2016 12:00:00 AM,218775.96,320153.12,Connecticut
02/01/2016 12:00:00 AM,209800.54,304031.32,Connecticut
03/01/2016 12:00:00 AM,211483.43,303966.57,Connecticut
04/01/2016 12:00:00 AM,224385.60,326993.41,Connecticut
05/01/2016 12:00:00 AM,243458.38,339628.87,Connecticut
06/01/2016 12:00:00 AM,258043.44,387705.26,Connecticut
07/01/2016 12:00:00 AM,258043.44,355986.41,Connecticut
08/01/2016 12:00:00 AM,258043.44,348972.75,Connecticut
09/01/2016 12:00:00 AM,246711.97,336035.33,Connecticut
10/01/2016 12:00:00 AM,236726.81,338087.27,Connecticut
11/01/2016 12:00:00 AM,235604.88,324631.82,Connecticut
12/01/2016 12:00:00 AM,234482.95,325508.89,Connecticut
01/01/2017 12:00:00 AM,217383.02,316073.20,Connecticut
02/01/2017 12:00:00 AM,214197.52,317040.56,Connecticut
03/01/2017 12:00:00 AM,212000.62,302700.11,Connecticut
04/01/2017 12:00:00 AM,225182.01,319949.67,Connecticut
05/01/2017 12:00:00 AM,238638.01,326258.33,Connecticut
06/01/2017 12:00:00 AM,259233.92,358675.87,Connecticut
07/01/2017 12:00:00 AM,261430.82,359255.29,Connecticut
08/01/2017 12:00:00 AM,259179.00,384237.17,Connecticut
09/01/2017 12:00:00 AM,244844.24,329273.24,Connecticut
10/01/2017 12:00:00 AM,249347.88,327184.12,Connecticut
11/01/2017 12:00:00 AM,238912.62,329382.76,Connecticut
12/01/2017 12:00:00 AM,239200.96,349787.99,Connecticut
01/01/2018 12:00:00 AM,219831.11,305566.75,Connecticut
02/01/2018 12:00:00 AM,212056.59,319188.44,Connecticut
03/01/2018 12:00:00 AM,225192.84,327297.58,Connecticut
04/01/2018 12:00:00 AM,235916.31,339809.75,Connecticut
05/01/2018 12:00:00 AM,241278.04,334696.12,Connecticut
06/01/2018 12:00:00 AM,267014.37,376379.77,Connecticut
07/01/2018 12:00:00 AM,265942.02,391775.23,Connecticut
08/01/2018 12:00:00 AM,260580.29,404896.34,Connecticut
09/01/2018 12:00:00 AM,237310.36,329857.81,Connecticut
10/01/2018 12:00:00 AM,234307.79,311734.39,Connecticut
11/01/2018 12:00:00 AM,232163.10,323553.89,Connecticut
12/01/2018 12:00:00 AM,235916.31,337019.54,Connecticut
01/01/2019 12:00:00 AM,215918.43,307396.92,Connecticut
02/01/2019 12:00:00 AM,210336.15,278472.78,Connecticut
03/01/2019 12:00:00 AM,224871.14,307761.43,Connecticut
04/01/2019 12:00:00 AM,231717.34,326708.85,Connecticut
05/01/2019 12:00:00 AM,250676.03,340920.20,Connecticut
06/01/2019 12:00:00 AM,263209.83,363621.98,Connecticut
07/01/2019 12:00:00 AM,263315.16,354635.95,Connecticut
08/01/2019 12:00:00 AM,258048.85,354974.88,Connecticut
09/01/2019 12:00:00 AM,245409.73,328758.65,Connecticut
10/01/2019 12:00:00 AM,240143.42,317629.85,Connecticut
11/01/2019 12:00:00 AM,241056.60,326267.92,Connecticut
12/01/2019 12:00:00 AM,242249.94,319075.66,Connecticut
01/01/2020 12:00:00 AM,231981.13,330873.40,Connecticut
02/01/2020 12:00:00 AM,225011.29,299569.88,Connecticut
03/01/2020 12:00:00 AM,243424.14,316621.53,Connecticut
04/01/2020 12:00:00 AM,265529.97,336530.79,Connecticut
05/01/2020 12:00:00 AM,268390.72,358730.87,Connecticut
06/01/2020 12:00:00 AM,275568.61,399584.94,Connecticut
07/01/2020 12:00:00 AM,291828.10,418961.16,Connecticut
08/01/2020 12:00:00 AM,305840.59,454713.16,Connecticut
09/01/2020 12:00:00 AM,303239.90,448091.38,Connecticut
10/01/2020 12:00:00 AM,298558.67,432174.03,Connecticut
11/01/2020 12:00:00 AM,292317.03,410409.34,Connecticut
12/01/2020 12:00:00 AM,291276.75,431158.96,Connecticut
01/01/2021 12:00:00 AM,268500.00,372148.83,Connecticut
02/01/2021 12:00:00 AM,265000.00,397365.51,Connecticut
03/01/2021 12:00:00 AM,266125.00,398559.84,Connecticut
04/01/2021 12:00:00 AM,281000.00,426086.29,Connecticut
05/01/2021 12:00:00 AM,294000.00,460935.86,Connecticut
06/01/2021 12:00:00 AM,314000.00,467990.01,Connecticut
07/01/2021 12:00:00 AM,315000.00,477072.25,Connecticut
08/01/2021 12:00:00 AM,315000.00,456800.41,Connecticut
09/01/2021 12:00:00 AM,292000.00,401529.19,Connecticut
10/01/2021 12:00:00 AM,295000.00,404989.47,Connecticut
01/01/2001 12:00:00 AM,197569.41,221851.66,Tolland
02/01/2001 12:00:00 AM,180230.75,200570.34,Tolland
03/01/2001 12:00:00 AM,197721.50,208545.81,Tolland
04/01/2001 12:00:00 AM,194679.63,205002.10,Tolland
05/01/2001 12:00:00 AM,210725.49,226294.87,Tolland
06/01/2001 12:00:00 AM,228140.19,234520.64,Tolland
07/01/2001 12:00:00 AM,231182.06,246457.58,Tolland
08/01/2001 12:00:00 AM,228064.15,258400.88,Tolland
09/01/2001 12:00:00 AM,231182.06,232755.26,Tolland
10/01/2001 12:00:00 AM,250954.21,244262.18,Tolland
11/01/2001 12:00:00 AM,223577.39,242710.37,Tolland
12/01/2001 12:00:00 AM,218178.07,229820.43,Tolland
01/01/2002 12:00:00 AM,202101.30,231820.43,Tolland
02/01/2002 12:00:00 AM,215574.72,278983.02,Tolland
03/01/2002 12:00:00 AM,209586.54,241397.70,Tolland
04/01/2002 12:00:00 AM,221113.80,230933.10,Tolland
05/01/2002 12:00:00 AM,226802.58,242313.27,Tolland
06/01/2002 12:00:00 AM,233539.29,243797.91,Tolland
07/01/2002 12:00:00 AM,254497.94,267258.61,Tolland
08/01/2002 12:00:00 AM,232042.24,249465.77,Tolland
09/01/2002 12:00:00 AM,254497.94,276323.59,Tolland
10/01/2002 12:00:00 AM,252177.52,271051.79,Tolland
11/01/2002 12:00:00 AM,246563.59,264913.35,Tolland
12/01/2002 12:00:00 AM,253749.42,304217.74,Tolland
01/01/2003 12:00:00 AM,234146.78,259557.17,Tolland
02/01/2003 12:00:00 AM,241463.87,272034.28,Tolland
03/01/2003 12:00:00 AM,231951.66,242908.24,Tolland
04/01/2003 12:00:00 AM,235610.20,252751.45,Tolland
05/01/2003 12:00:00 AM,248780.96,259342.81,Tolland
06/01/2003 12:00:00 AM,248707.79,276162.00,Tolland
07/01/2003 12:00:00 AM,259390.73,279751.75,Tolland
08/01/2003 12:00:00 AM,260122.44,295758.77,Tolland
09/01/2003 12:00:00 AM,253902.92,260415.83,Tolland
10/01/2003 12:00:00 AM,253171.21,271146.50,Tolland
11/01/2003 12:00:00 AM,261805.37,284317.95,Tolland
