"CountryCode","SeriesCode","DESCRIPTION",
"GUM","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"GUM","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"GUM","SP.DYN.LE00.IN","Data source: United Nations World Population Prospects",
"GUM","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"GUM","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"GUY","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"GUY","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"GUY","SP.DYN.LE00.IN","Data source: United Nations World Population Prospects",
"GUY","SM.POP.NETM","Data source: United Nations World Population Prospects",
"GUY","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
